ARI,Dataset,x,Param
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.7086876,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.4438857,Pollen1,2,Gene Filter Fraction
0.4438857,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.4438857,Pollen1,2,Gene Filter Fraction
0.4438857,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.4438857,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.7038409,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.3828124,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.6753337,Pollen1,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582936,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582936,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582936,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582862,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582862,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582862,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582936,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9582936,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.9580583,Pollen2,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5560543,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5086153,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.509781,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5437312,Deng,2,Gene Filter Fraction
0.50158,Deng,2,Gene Filter Fraction
0.504572,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.5560543,Deng,2,Gene Filter Fraction
0.5399174,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5617551,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.529049,Deng,2,Gene Filter Fraction
0.5010671,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5968493,Deng,2,Gene Filter Fraction
0.6085311,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.509781,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5634726,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5086153,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.5658965,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5653024,Deng,2,Gene Filter Fraction
0.5086153,Deng,2,Gene Filter Fraction
0.5542503,Deng,2,Gene Filter Fraction
0.509781,Deng,2,Gene Filter Fraction
0.5006455,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.5042046,Deng,2,Gene Filter Fraction
0.5086153,Deng,2,Gene Filter Fraction
0.5102665,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5653024,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.529049,Deng,2,Gene Filter Fraction
0.5061501,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.509781,Deng,2,Gene Filter Fraction
0.529049,Deng,2,Gene Filter Fraction
0.5437312,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5399174,Deng,2,Gene Filter Fraction
0.5063379,Deng,2,Gene Filter Fraction
0.529049,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5083601,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5063379,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5426322,Deng,2,Gene Filter Fraction
0.597377,Deng,2,Gene Filter Fraction
0.5102665,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5542503,Deng,2,Gene Filter Fraction
0.5086153,Deng,2,Gene Filter Fraction
0.5506402,Deng,2,Gene Filter Fraction
0.592016,Deng,2,Gene Filter Fraction
0.6021932,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.559941,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.5338837,Deng,2,Gene Filter Fraction
0.5100318,Deng,2,Gene Filter Fraction
0.529049,Deng,2,Gene Filter Fraction
0.5658965,Deng,2,Gene Filter Fraction
0.5264167,Deng,2,Gene Filter Fraction
0.5506402,Deng,2,Gene Filter Fraction
0.6002785,Deng,2,Gene Filter Fraction
0.5488462,Deng,2,Gene Filter Fraction
0.5081251,Deng,2,Gene Filter Fraction
0.5042046,Deng,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
0.6783564,Goolam,2,Gene Filter Fraction
