Genotype,CoV
Tet2,4.12859613134418
Tet2,2.79883129314631
Tet2,2.58822673800443
Tet2,3.20615273273976
Tet2,4.99780098016925
Tet2,2.91512957159536
Tet2,5
Tet2,3.56263873396603
Tet2,3.21670361916093
Tet2,3.46109327621586
Tet2,5
Tet2,3.66010048013902
Tet2,5
Tet2,5
Tet2,4.83215416582325
Tet2,2.58220848845505
Tet2,2.73966348043495
Tet2,4.97605171803793
Tet2,4.87509229497576
Tet2,3.5040674820491
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,2.89074879631939
Tet2,4.2149974737482
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,1.64579476885287
Tet2,5
Tet2,4.3387058276609
Tet2,4.96541710487356
Tet2,4.64320802912697
Tet2,1.91248606565073
Tet2,5
Tet2,5
Tet2,4.16145178806472
Tet2,4.90383389794695
Tet2,2.92678385781756
Tet2,2.63266495533763
Tet2,5
Tet2,5
Tet2,5
Tet2,3.06009466567309
Tet2,5
Tet2,3.46109327621586
Tet2,3.58089298346098
Tet2,4.01604603813714
Tet2,2.9363452162709
Tet2,2.17838710296641
Tet2,2.04124145231931
Tet2,5
Tet2,2.91031094836337
Tet2,5
Tet2,5
Tet2,4.99394013446013
Tet2,2.78709591615239
Tet2,5
Tet2,2.33853586673371
Tet2,5
Tet2,2.71408417512501
Tet2,5
Tet2,5
Tet2,3.24991087507303
Tet2,5
Tet2,4.97920676413422
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.43370059813097
Tet2,2.02112457907678
Tet2,1.73810622423144
Tet2,3.72410870336749
Tet2,3.54547046413107
Tet2,5
Tet2,2.10329938733343
Tet2,5
Tet2,5
Tet2,5
Tet2,4.89099514405265
Tet2,2.6944454229135
Tet2,3.30500190059436
Tet2,4.94967129446721
Tet2,5
Tet2,1.40247967032854
Tet2,2.42209604747142
Tet2,5
Tet2,4.72979766421283
Tet2,4.83975809969276
Tet2,5
Tet2,2.4162921783134
Tet2,4.80927304924523
Tet2,5
Tet2,5
Tet2,3.63198849094755
Tet2,3.32790439801131
Tet2,1.90684156241996
Tet2,3.74091503104609
Tet2,4.78971993033197
Tet2,4.17463332741603
Tet2,3.27003951600191
Tet2,3.21566640246639
Tet2,2.1969467446034
Tet2,3.01844686246585
Tet2,5
Tet2,5
Tet2,5
Tet2,3.50429708088673
Tet2,5
Tet2,3.56463344121776
Tet2,4.64483060356342
Tet2,2.10838915867262
Tet2,1.92663984467478
Tet2,2.68478237428411
Tet2,3.45013055758088
Tet2,4.94368590471843
Tet2,2.83077026694558
Tet2,2.3908135232635
Tet2,1.11585049232598
Tet2,2.15428754308837
Tet2,5
Tet2,5
Tet2,4.96734255339538
Tet2,5
Tet2,3.78991833355677
Tet2,2.84701492763092
Tet2,3.43157633542274
Tet2,5
Tet2,4.90263573906777
Tet2,3.52587187503639
Tet2,3.21229441714113
Tet2,5
Tet2,3.04706538131635
Tet2,5
Tet2,3.54817111046898
Tet2,5
Tet2,4.98846388710395
Tet2,5
Tet2,3.53553390593274
Tet2,3.12907218607021
Tet2,3.02896886781614
Tet2,5
Tet2,5
Tet2,2.97907927012047
Tet2,3.21756878319906
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.80787278511801
Tet2,5
Tet2,5
Tet2,5
Tet2,2.04124145231931
Tet2,2.49988489694434
Tet2,5
Tet2,5
Tet2,5
Tet2,4.08248290463863
Tet2,4.98715517202454
Tet2,5
Tet2,2.8131340085652
Tet2,3.54472063542759
Tet2,5
Tet2,2.70649302991437
Tet2,2.04124145231931
Tet2,4.00284974796107
Tet2,5
Tet2,3.6142590753564
Tet2,2.74618088733856
Tet2,3.56900716284215
Tet2,3.11409362667188
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.53847249707858
Tet2,4.97130129583544
Tet2,3.49879309068153
Tet2,5
Tet2,5
Tet2,5
Tet2,4.93529090876786
Tet2,5
Tet2,2.33853586673371
Tet2,3.56290217566612
Tet2,5
Tet2,5
Tet2,2.74080961136306
Tet2,5
Tet2,2.7873290265989
Tet2,4.12859613134418
Tet2,5
Tet2,3.4625609896944
Tet2,4.12288461331021
Tet2,5
Tet2,5
Tet2,2.97241142384174
Tet2,3.73767997639845
Tet2,3.37729942567615
Tet2,5
Tet2,4.05630701931676
Tet2,5
Tet2,3.06443567230667
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,4.96498155523289
Tet2,4.73318572331709
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.9112474280116
Tet2,5
Tet2,4.99239081996348
Tet2,2.37286720786856
Tet2,5
Tet2,4.05352644357474
Tet2,5
Tet2,3.25761106535916
Tet2,3.65582438078119
Tet2,3.25087849911342
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,3.42706965635603
Tet2,1.40951131821043
Tet2,3.25747845727757
Tet2,3.81683156904653
Tet2,5
Tet2,4.85322117618565
Tet2,5
Tet2,5
Tet2,3.69766586548848
Tet2,5
Tet2,5
Tet2,4.99325764734843
Tet2,2.71196337924581
Tet2,5
Tet2,3.60142809390695
Tet2,2.76765555177891
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.43260735145982
Tet2,4.9908220040223
Tet2,3.59580161094302
Tet2,4.79975142463709
Tet2,4.94967129446721
Tet2,2.4655834121968
Tet2,3.97381364151797
Tet2,3.8973612157759
Tet2,3.46347622337933
Tet2,3.13835095614278
Tet2,5
Tet2,2.96784703280487
Tet2,4.64358391562494
Tet2,5
Tet2,4.95062545198435
Tet2,5
Tet2,2.9047067676196
Tet2,5
Tet2,5
Tet2,4.05831869412838
Tet2,5
Tet2,5
Tet2,4.36951113961778
Tet2,5
Tet2,3.02421198090181
Tet2,5
Tet2,5
Tet2,5
Tet2,4.7433873798557
Tet2,5
Tet2,5
Tet2,3.66232851394801
Tet2,4.91923912553748
Tet2,3.44081317900229
Tet2,3.65403124559787
Tet2,5
Tet2,5
Tet2,4.7917553215395
Tet2,4.22370561857469
Tet2,5
Tet2,2.62431102966455
Tet2,4.97014997586371
Tet2,4.27561545215307
Tet2,4.75793485311805
Tet2,5
Tet2,2.9215522260641
Tet2,3.0878765472645
Tet2,5
Tet2,2.29272440829536
Tet2,5
Tet2,5
Tet2,3.62562282805738
Tet2,5
Tet2,3.82413695328763
Tet2,3.81588543788465
Tet2,3.19271652257498
Tet2,5
Tet2,2.33853586673371
Tet2,2.66954958458686
Tet2,2.81332764893587
Tet2,5
Tet2,4.60284755573132
Tet2,4.76976091553973
Tet2,5
Tet2,5
Tet2,5
Tet2,2.58958851208961
Tet2,5
Tet2,5
Tet2,4.95514125905567
Tet2,4.74125905869966
Tet2,1.92258004203048
Tet2,2.9876288132775
Tet2,5
Tet2,4.98775894876913
Tet2,4.44738986376796
Tet2,3.21390029324007
Tet2,3.40746394642574
Tet2,5
Tet2,5
Tet2,5
Tet2,4.89133657442371
Tet2,4.8163400079988
Tet2,5
Tet2,4.94816885322237
Tet2,4.60799774855508
Tet2,2.70368348426136
Tet2,5
Tet2,5
Tet2,3.58874359304125
Tet2,5
Tet2,3.15217577145804
Tet2,5
Tet2,3.71539681312687
Tet2,3.38935668374007
Tet2,3.75518005840359
Tet2,3.5081347182223
Tet2,5
Tet2,5
Tet2,5
Tet2,1.83559636089953
Tet2,4.25249245802666
Tet2,3.93388429676943
Tet2,3.6641405439647
Tet2,2.33853586673371
Tet2,4.56421415880681
Tet2,5
Tet2,2.33853586673371
Tet2,4.5516436168752
Tet2,1.93533533999849
Tet2,4.83975809969276
Tet2,4.05981500222487
Tet2,2.76385399196283
Tet2,2.86334086371639
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.76171860826563
Tet2,2.41181092217004
Tet2,5
Tet2,1.49098359144923
Tet2,4.2149974737482
Tet2,2.86919213257543
Tet2,1.45181735053558
Tet2,3.62731861786906
Tet2,3.03445023515502
Tet2,3.67905209800762
Tet2,4.35189848012658
Tet2,2.91962768407531
Tet2,5
Tet2,5
Tet2,4.70281762949469
Tet2,5
Tet2,2.25988056878791
Tet2,4.9564102808118
Tet2,2.5875665660605
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.78751329656794
Tet2,3.07395305153457
Tet2,4.46080012906097
Tet2,4.88294894781803
Tet2,3.62380564967448
Tet2,2.8231134063389
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.75643213435477
Tet2,4.96008476020343
Tet2,5
Tet2,5
Tet2,5
Tet2,2.27449967521806
Tet2,2.59333345155029
Tet2,4.46248103404
Tet2,5
Tet2,2.98350026462048
Tet2,2.88998507614247
Tet2,4.80031485242851
Tet2,5
Tet2,2.3039573055874
Tet2,4.05347306553523
Tet2,4.45428166041683
Tet2,5
Tet2,4.83327427691264
Tet2,5
Tet2,2.38163820107785
Tet2,3.02743385096826
Tet2,4.68902064407387
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.94190351464661
Tet2,4.60744541696008
Tet2,5
Tet2,3.21119320037998
Tet2,4.93133899186311
Tet2,4.19268064599952
Tet2,3.95519261583114
Tet2,5
Tet2,2.9666513796136
Tet2,2.60208249933267
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,2.78769954067225
Tet2,1.05651833654539
Tet2,5
Tet2,3.04604281239364
Tet2,2.96884467096866
Tet2,5
Tet2,5
Tet2,2.84276024358161
Tet2,2.04124145231931
Tet2,2.23781741602168
Tet2,2.7122489668076
Tet2,5
Tet2,5
Tet2,4.62920127357134
Tet2,5
Tet2,3.05843622464158
Tet2,2.03112883825075
Tet2,5
Tet2,5
Tet2,3.72283532322123
Tet2,5
Tet2,5
Tet2,3.46313702259585
Tet2,3.12700957073908
Tet2,5
Tet2,5
Tet2,4.93555775739106
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,4.00460066110502
Tet2,4.16742105653604
Tet2,4.21398184595373
Tet2,4.83492297991585
Tet2,2.71730101928395
Tet2,4.39430650084182
Tet2,1.8355958007083
Tet2,2.33853586673371
Tet2,2.08740497267152
Tet2,4.86198404860494
Tet2,4.39356181436732
Tet2,3.9699246235212
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.8573067123605
Tet2,2.9667104906871
Tet2,5
Tet2,4.45600348722814
Tet2,5
Tet2,5
Tet2,4.50343324543123
Tet2,4.21840913011047
Tet2,4.95977651209173
Tet2,5
Tet2,4.97161410994179
Tet2,4.34800074984614
Tet2,2.42446306556173
Tet2,3.46760041738707
Tet2,3.86835947636078
Tet2,2.82316387119728
Tet2,1.40735736822769
Tet2,2.45446260830876
Tet2,5
Tet2,4.94307041986086
Tet2,5
Tet2,5
Tet2,4.49951407421689
Tet2,5
Tet2,4.17780254663497
Tet2,3.21592955278755
Tet2,5
Tet2,5
Tet2,2.68083636747775
Tet2,5
Tet2,5
Tet2,3.35496453588366
Tet2,5
Tet2,4.74322704396238
Tet2,4.72069679184704
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.0799050340381
Tet2,1.84734591084934
Tet2,4.90353713057739
Tet2,5
Tet2,2.49050635559252
Tet2,4.97626993961361
Tet2,5
Tet2,4.83390801181266
Tet2,4.48506588204253
Tet2,5
Tet2,3.21683269227196
Tet2,5
Tet2,5
Tet2,5
Tet2,2.78937488425238
Tet2,4.95285973546886
Tet2,4.61224310486051
Tet2,3.44211967685937
Tet2,4.06297673748182
Tet2,5
Tet2,3.58103340031753
Tet2,2.40429139741349
Tet2,3.70242099813123
Tet2,5
Tet2,4.52069934332413
Tet2,5
Tet2,5
Tet2,4.90570520171879
Tet2,5
Tet2,4.12193604079371
Tet2,5
Tet2,4.87677563681039
Tet2,5
Tet2,5
Tet2,4.16330730804586
Tet2,3.74811309421296
Tet2,3.52496112924517
Tet2,3.33817444280699
Tet2,5
Tet2,5
Tet2,2.08444491224501
Tet2,4.54924084727346
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.35412534267255
Tet2,5
Tet2,5
Tet2,5
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,5
Tet2,3.21426019814812
Tet2,2.33853586673371
Tet2,5
Tet2,2.33853586673371
Tet2,5
Tet2,2.81456442228474
Tet2,4.23887221221684
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.75482429535369
Tet2,4.08797869248697
Tet2,2.68853123173872
Tet2,5
Tet2,5
Tet2,3.94604542447876
Tet2,2.70221177731373
Tet2,3.45316913150862
Tet2,5
Tet2,5
Tet2,5
Tet2,4.91288115639986
Tet2,2.85130673005738
Tet2,4.78729886650398
Tet2,5
Tet2,3.46109327621586
Tet2,4.9310054567821
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.79861635483835
Tet2,1.1225075006147
Tet2,3.31908701686011
Tet2,4.08248290463863
Tet2,2.90630925764032
Tet2,5
Tet2,4.94751364693453
Tet2,3.79569193467709
Tet2,5
Tet2,3.84409048806617
Tet2,3.35496453588366
Tet2,5
Tet2,5
Tet2,3.04309762624717
Tet2,2.07132572546066
Tet2,3.55701958059528
Tet2,4.88486260974138
Tet2,3.18702174030673
Tet2,3.60659902813118
Tet2,4.98311622380959
Tet2,3.70147669884144
Tet2,2.8480344231743
Tet2,3.18302243539738
Tet2,3.08703554853052
Tet2,5
Tet2,5
Tet2,5
Tet2,3.36251733201082
Tet2,2.84935927230146
Tet2,2.32311544640281
Tet2,4.26847995245807
Tet2,5
Tet2,5
Tet2,3.67361154577822
Tet2,4.70380882681168
Tet2,4.24183037627482
Tet2,4.22427238072919
Tet2,4.53739816344829
Tet2,5
Tet2,5
Tet2,4.42001997659312
Tet2,4.58732520144056
Tet2,4.20309569155246
Tet2,4.41724318723942
Tet2,4.89059672106468
Tet2,1.34603237428882
Tet2,2.00057663823204
Tet2,3.29637345218599
Tet2,5
Tet2,2.35395027016744
Tet2,5
Tet2,5
Tet2,2.61751000814568
Tet2,5
Tet2,5
Tet2,5
Tet2,2.04124145231931
Tet2,5
Tet2,3.73319215616796
Tet2,2.83576952609947
Tet2,5
Tet2,4.81355323265886
Tet2,3.50222749001119
Tet2,4.81283728459932
Tet2,3.44994420359717
Tet2,2.88780548195038
Tet2,3.00713789424285
Tet2,3.9477465722671
Tet2,5
Tet2,1.93609377528614
Tet2,5
Tet2,3.73647251453183
Tet2,4.21948188460747
Tet2,4.13605395577716
Tet2,3.32833231715377
Tet2,3.84409048806617
Tet2,4.83121715715619
Tet2,4.7492215022989
Tet2,3.16351127218142
Tet2,4.85691493922925
Tet2,4.88506552706816
Tet2,5
Tet2,3.0158121707643
Tet2,2.89175872411903
Tet2,5
Tet2,2.854745900764
Tet2,1.46993725578741
Tet2,4.98229087953467
Tet2,5
Tet2,3.54352473984915
Tet2,3.47173369207508
Tet2,5
Tet2,4.71881685492116
Tet2,4.98809944751458
Tet2,2.81092218795368
Tet2,5
Tet2,3.47095650108384
Tet2,1.81762319817608
Tet2,5
Tet2,3.10205574256732
Tet2,0.814152418212947
Tet2,5
Tet2,4.76300258610408
Tet2,2.45841069602811
Tet2,4.4151221792257
Tet2,1.41589584645407
Tet2,3.63115067141088
Tet2,5
Tet2,4.12983261560701
Tet2,4.33699334875537
Tet2,2.69553298596365
Tet2,5
Tet2,3.58282942193271
Tet2,4.68135183006228
Tet2,3.80281690140845
Tet2,5
Tet2,5
Tet2,3.71290962826366
Tet2,3.58094768388021
Tet2,3.51187728081408
Tet2,4.68589192011337
Tet2,5
Tet2,5
Tet2,4.88874957928708
Tet2,3.27003951600191
Tet2,3.97915170282869
Tet2,4.27096357944704
Tet2,5
Tet2,5
Tet2,1.94738167337622
Tet2,5
Tet2,5
Tet2,5
Tet2,2.22239783619049
Tet2,5
Tet2,2.49129811998357
Tet2,5
Tet2,5
Tet2,5
Tet2,3.50593490812105
Tet2,4.92815049584231
Tet2,5
Tet2,3.6641405439647
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.82175916080396
Tet2,5
Tet2,5
Tet2,4.75118008866649
Tet2,2.58841283863306
Tet2,4.86477908125965
Tet2,3.66436384344637
Tet2,5
Tet2,5
Tet2,4.30488700548143
Tet2,5
Tet2,5
Tet2,2.16409023985027
Tet2,4.29348304822656
Tet2,2.59030983548014
Tet2,1.30829319624846
Tet2,3.01388132270203
Tet2,5
Tet2,4.92166793617282
Tet2,2.93926873981717
Tet2,5
Tet2,5
Tet2,3.02498248443555
Tet2,1.74832931232939
Tet2,5
Tet2,5
Tet2,3.79258416575457
Tet2,5
Tet2,5
Tet2,3.73750759131178
Tet2,5
Tet2,5
Tet2,3.21738441905844
Tet2,3.46109327621586
Tet2,3.8103732884154
Tet2,5
Tet2,5
Tet2,5
Tet2,4.05283906654319
Tet2,3.34163635114649
Tet2,5
Tet2,5
Tet2,5
Tet2,3.60818858767932
Tet2,2.87135212389197
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.83844425471552
Tet2,2.50851172476708
Tet2,2.28394897504258
Tet2,2.63119344717093
Tet2,3.81460130650269
Tet2,5
Tet2,5
Tet2,3.6479889157249
Tet2,4.74743224979175
Tet2,5
Tet2,5
Tet2,5
Tet2,4.94545502379998
Tet2,5
Tet2,4.6906161197478
Tet2,5
Tet2,4.96671648627657
Tet2,4.02465519988685
Tet2,5
Tet2,5
Tet2,3.53553390593274
Tet2,5
Tet2,5
Tet2,5
Tet2,4.30699821405852
Tet2,3.08420941043956
Tet2,5
Tet2,4.96218177083501
Tet2,4.77637951891857
Tet2,5
Tet2,5
Tet2,2.8174907315109
Tet2,3.01192566918614
Tet2,4.28918632628192
Tet2,2.37197237376611
Tet2,4.70216850235535
Tet2,3.07642981137192
Tet2,5
Tet2,3.73691691884301
Tet2,2.31576848811108
Tet2,3.29084838043922
Tet2,2.76385399196283
Tet2,4.60109301694083
Tet2,4.47219721000352
Tet2,4.35991385361943
Tet2,2.44323821859285
Tet2,5
Tet2,4.42644615979189
Tet2,5
Tet2,2.39655456207059
Tet2,3.46109327621586
Tet2,5
Tet2,3.60778037323812
Tet2,5
Tet2,3.81154866266236
Tet2,5
Tet2,5
Tet2,2.28620597407989
Tet2,3.96447366564446
Tet2,2.29308873233323
Tet2,5
Tet2,2.67052573873287
Tet2,1.91335671615742
Tet2,2.33853586673371
Tet2,2.76385399196283
Tet2,4.18330013267038
Tet2,5
Tet2,4.55106368983544
Tet2,2.59752190626864
Tet2,4.6982987057859
Tet2,4.85655562927695
Tet2,2.04124145231931
Tet2,5
Tet2,4.74273018243009
Tet2,3.47220578562842
Tet2,2.01489276274682
Tet2,2.88107069659298
Tet2,4.02034804632704
Tet2,3.6151844081255
Tet2,5
Tet2,1.83462689630364
Tet2,4.98832813701872
Tet2,5
Tet2,3.46421612744183
Tet2,5
Tet2,3.25777063226056
Tet2,0.603654429779966
Tet2,4.90614389657339
Tet2,1.61374306091976
Tet2,3.52229117704616
Tet2,3.09320242379446
Tet2,2.36024574468816
Tet2,3.18608407279701
Tet2,3.50112358950145
Tet2,4.54664563615305
Tet2,5
Tet2,2.12135934276113
Tet2,2.54561848354755
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,3.24633100848639
Tet2,5
Tet2,5
Tet2,2.4151226914822
Tet2,5
Tet2,3.61487167796616
Tet2,2.56961822346386
Tet2,3.15431211645004
Tet2,2.60210813272601
Tet2,3.73682496206934
Tet2,5
Tet2,2.75905148569254
Tet2,5
Tet2,3.903123748999
Tet2,4.176241640654
Tet2,4.79809021556448
Tet2,5
Tet2,4.66884466861603
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,1.71589706016662
Tet2,4.76043399925425
Tet2,4.43792925240846
Tet2,4.4602867138407
Tet2,3.46109327621586
Tet2,4.11419385205655
Tet2,2.83100843324729
Tet2,2.4794214233436
Tet2,3.73659113703942
Tet2,4.08248290463863
Tet2,5
Tet2,4.54944013154996
Tet2,5
Tet2,3.46109327621586
Tet2,2.95363476640788
Tet2,5
Tet2,5
Tet2,5
Tet2,4.9926589447327
Tet2,3.80730611935481
Tet2,3.66335473436386
Tet2,3.46109327621586
Tet2,5
Tet2,5
Tet2,5
Tet2,3.80450894833022
Tet2,4.87369597460747
Tet2,5
Tet2,5
Tet2,2.76385399196283
Tet2,4.9872377446369
Tet2,3.46874857683594
Tet2,5
Tet2,4.3850876315614
Tet2,5
Tet2,2.40213178009001
Tet2,5
Tet2,4.99421604759357
Tet2,5
Tet2,5
Tet2,5
Tet2,1.65953511059205
Tet2,3.76155626776412
Tet2,2.76385399196283
Tet2,4.39580446401033
Tet2,4.40087893310131
Tet2,5
Tet2,5
Tet2,5
Tet2,3.42368938256784
Tet2,5
Tet2,4.91298590307633
Tet2,2.24819222013781
Tet2,4.10161852350169
Tet2,2.39008286940119
Tet2,5
Tet2,3.46109327621586
Tet2,2.76022656171584
Tet2,5
Tet2,5
Tet2,2.93950266166867
Tet2,4.990345650825
Tet2,2.37279693384331
Tet2,5
Tet2,5
Tet2,4.93953635793143
Tet2,5
Tet2,4.18711640743109
Tet2,5
Tet2,5
Tet2,4.12841720774013
Tet2,5
Tet2,3.46109327621586
Tet2,2.33853586673371
Tet2,5
Tet2,1.73102042454544
Tet2,4.4942247383313
Tet2,2.90309556897052
Tet2,5
Tet2,4.50693909432999
Tet2,5
Tet2,5
Tet2,3.11246274715972
Tet2,5
Tet2,5
Tet2,4.56569973496606
Tet2,2.61823018999917
Tet2,5
Tet2,5
Tet2,0.699867392392322
Tet2,1.2185207196786
Tet2,5
Tet2,4.50044000232236
Tet2,5
Tet2,4.94378719409679
Tet2,5
Tet2,2.76385399196283
Tet2,5
Tet2,5
Tet2,4.11710680520403
Tet2,5
Tet2,3.24272817177993
Tet2,3.75666441932092
Tet2,5
Tet2,5
Tet2,5
Tet2,4.80579890600928
Tet2,2.02790767197176
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.94937452959449
Tet2,4.45760209943246
Tet2,3.24555332081372
Tet2,5
Tet2,5
Tet2,3.64213878059573
Tet2,5
Tet2,5
Tet2,4.70389208146968
Tet2,2.17838710296641
Tet2,5
Tet2,2.84225114406829
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.5139798110322
Tet2,3.60461209031087
Tet2,5
Tet2,2.98352805713203
Tet2,5
Tet2,4.96692782544762
Tet2,2.5945197037711
Tet2,2.60208249933267
Tet2,5
Tet2,5
Tet2,3.16811330410721
Tet2,2.15198307336701
Tet2,4.0348041343281
Tet2,4.31973930097697
Tet2,3.47912616208779
Tet2,3.95864309061919
Tet2,3.23756252697485
Tet2,3.29668637076138
Tet2,5
Tet2,3.44128948912784
Tet2,2.93245682518249
Tet2,4.86272865889841
Tet2,5
Tet2,5
Tet2,2.50265393798933
Tet2,3.121586738653
Tet2,2.60336889388241
Tet2,4.46765599804449
Tet2,3.53696706250552
Tet2,3.59817313792408
Tet2,4.61803362975815
Tet2,3.46150245246995
Tet2,4.96671648627657
Tet2,1.50533003070026
Tet2,2.99908065629825
Tet2,2.83475908274008
Tet2,4.91529978707048
Tet2,4.77429598780021
Tet2,5
Tet2,4.9908220040223
Tet2,3.28640032271563
Tet2,3.12401030334763
Tet2,3.90592609913379
Tet2,4.50208050695867
Tet2,5
Tet2,5
Tet2,5
Tet2,2.87445647036096
Tet2,2.52999341237614
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,3.46109327621586
Tet2,3.27481112487466
Tet2,2.2729077976102
Tet2,3.04444295186382
Tet2,3.57917324537508
Tet2,5
Tet2,5
Tet2,2.91575543469946
Tet2,2.78968979386696
Tet2,5
Tet2,1.4226667145729
Tet2,4.9420524736893
Tet2,2.76786622914403
Tet2,2.46556318756083
Tet2,5
Tet2,4.20071422498603
Tet2,4.78923064666111
Tet2,4.99735278907133
Tet2,4.32150514677655
Tet2,4.74745365204175
Tet2,3.83006807871653
Tet2,2.58684331051834
Tet2,3.98772583762299
Tet2,4.84129639358223
Tet2,4.89421733437583
Tet2,3.76553119034669
Tet2,4.27177646015147
Tet2,5
Tet2,4.89116820420963
Tet2,4.80352383390357
Tet2,4.90939231572309
Tet2,3.39901756195546
Tet2,2.89251179445675
Tet2,1.46701472645317
Tet2,5
Tet2,2.01787746712499
Tet2,5
Tet2,3.53888065905324
Tet2,0.958135533857546
Tet2,4.70168231017411
Tet2,3.75
Tet2,3.24094907121752
Tet2,5
Tet2,3.25300059032472
Tet2,2.31693003720792
Tet2,4.98757789293821
Tet2,4.73647806650706
Tet2,3.13677030324465
Tet2,4.99136950674116
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,3.32154123788549
Tet2,3.44594594594595
Tet2,5
Tet2,3.59828548092058
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.37034722829129
Tet2,2.94501200390168
Tet2,5
Tet2,4.07369001742559
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,5
Tet2,2.51396150226436
Tet2,3.53553390593274
Tet2,3.59711874232702
Tet2,3.6641405439647
Tet2,1.58768600976233
Tet2,1.61217889394271
Tet2,1.73761350495318
Tet2,2.04732333583027
Tet2,3.70591104026516
Tet2,4.00915251989074
Tet2,5
Tet2,2.36311648604702
Tet2,3.70763231673826
Tet2,5
Tet2,4.62901230452126
Tet2,5
Tet2,2.9840033505532
Tet2,3.03026677601252
Tet2,3.22532586391176
Tet2,2.03770438251181
Tet2,3.57672598195612
Tet2,5
Tet2,5
Tet2,3.88414673549223
Tet2,2.50527556628113
Tet2,5
Tet2,3.38756650812909
Tet2,1.27307800031217
Tet2,5
Tet2,5
Tet2,5
Tet2,3.77434846739219
Tet2,3.74762385182149
Tet2,0.61458724978375
Tet2,3.8037550102255
Tet2,1.48692746126711
Tet2,2.48958723632332
Tet2,5
Tet2,2.94261866130685
Tet2,5
Tet2,4.90442198965214
Tet2,5
Tet2,3.46913445648832
Tet2,4.82544946628321
Tet2,5
Tet2,5
Tet2,5
Tet2,3.69950979212739
Tet2,4.99379576272696
Tet2,4.97294133182044
Tet2,5
Tet2,5
Tet2,5
Tet2,2.15753283095916
Tet2,2.42510627018706
Tet2,5
Tet2,3.76832154386253
Tet2,5
Tet2,5
Tet2,5
Tet2,4.41876708404803
Tet2,1.55333194651189
Tet2,4.66327382889566
Tet2,2.22888957060432
Tet2,5
Tet2,5
Tet2,3.39238308795603
Tet2,5
Tet2,2.55404274277387
Tet2,4.94147119942801
Tet2,2.43384829505467
Tet2,2.88123585158663
Tet2,5
Tet2,3.5247758991018
Tet2,3.24802271285329
Tet2,5
Tet2,5
Tet2,2.61535945287878
Tet2,1.94875762798138
Tet2,5
Tet2,5
Tet2,3.85023254600699
Tet2,5
Tet2,4.69707355701398
Tet2,4.50693909432999
Tet2,4.08248290463863
Tet2,5
Tet2,5
Tet2,5
Tet2,2.33853586673371
Tet2,3.92366232349403
Tet2,5
Tet2,4.38653713760705
Tet2,4.85724878897249
Tet2,5
Tet2,5
Tet2,5
Tet2,4.88294894781803
Tet2,4.99667937458182
Tet2,4.60374471930158
Tet2,3.32439064897512
Tet2,5
Tet2,4.88749821552766
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.99974279008429
Tet2,5
Tet2,4.52955101735686
Tet2,4.92834572237981
Tet2,3.90215293571128
Tet2,2.21969134411456
Tet2,3.07309185087369
Tet2,2.26532603856491
