ARI,Dataset,Fraction
0.9257473,Zeisel,40
0.9175015,Zeisel,40
0.9354657,Zeisel,40
0.9241903,Zeisel,40
0.9158859,Zeisel,40
0.9411144,Zeisel,40
0.9274764,Zeisel,40
0.9324002,Zeisel,40
0.9144556,Zeisel,40
0.923343,Zeisel,40
0.9225332,Zeisel,40
0.9320307,Zeisel,40
0.916483,Zeisel,40
0.9346918,Zeisel,40
0.9221338,Zeisel,40
0.9302073,Zeisel,40
0.9252384,Zeisel,40
0.9334616,Zeisel,40
0.9339014,Zeisel,40
0.9328787,Zeisel,40
0.9230648,Zeisel,40
0.9334255,Zeisel,40
0.9193666,Zeisel,40
0.9291466,Zeisel,40
0.924492,Zeisel,40
0.9232577,Zeisel,40
0.9275749,Zeisel,40
0.9227184,Zeisel,40
0.933333,Zeisel,40
0.9352535,Zeisel,40
0.9395246,Zeisel,40
0.9334399,Zeisel,40
0.9298984,Zeisel,40
0.9279901,Zeisel,40
0.9313544,Zeisel,40
0.9084319,Zeisel,40
0.9424527,Zeisel,40
0.9230587,Zeisel,40
0.9250072,Zeisel,40
0.9262126,Zeisel,40
0.9355763,Zeisel,40
0.9237851,Zeisel,40
0.9258245,Zeisel,40
0.9283969,Zeisel,40
0.9326211,Zeisel,40
0.9190174,Zeisel,40
0.9212295,Zeisel,40
0.9286707,Zeisel,40
0.921541,Zeisel,40
0.9241853,Zeisel,40
0.9436129,Zeisel,40
0.9336089,Zeisel,40
0.9204482,Zeisel,40
0.9265192,Zeisel,40
0.9198568,Zeisel,40
0.9396076,Zeisel,40
0.9264077,Zeisel,40
0.9289719,Zeisel,40
0.9176861,Zeisel,40
0.9256636,Zeisel,40
0.9307114,Zeisel,40
0.923331,Zeisel,40
0.9255311,Zeisel,40
0.9308475,Zeisel,40
0.9375464,Zeisel,40
0.9265239,Zeisel,40
0.9185381,Zeisel,40
0.9249437,Zeisel,40
0.9239431,Zeisel,40
0.9214743,Zeisel,40
0.9354975,Zeisel,40
0.935854,Zeisel,40
0.9258157,Zeisel,40
0.9249756,Zeisel,40
0.9344765,Zeisel,40
0.9316923,Zeisel,40
0.9284115,Zeisel,40
0.9314311,Zeisel,40
0.9159951,Zeisel,40
0.9321893,Zeisel,40
0.9050379,Zeisel,40
0.9317271,Zeisel,40
0.9377199,Zeisel,40
0.9241764,Zeisel,40
0.9404513,Zeisel,40
0.9236431,Zeisel,40
0.9178998,Zeisel,40
0.9356125,Zeisel,40
0.9357324,Zeisel,40
0.9129381,Zeisel,40
0.9274628,Zeisel,40
0.9166287,Zeisel,50
0.927451,Zeisel,50
0.9243458,Zeisel,50
0.9297161,Zeisel,50
0.9323118,Zeisel,50
0.9285756,Zeisel,50
0.9164331,Zeisel,50
0.9220757,Zeisel,50
0.9397357,Zeisel,50
0.9286232,Zeisel,50
0.9159951,Zeisel,50
0.9332202,Zeisel,50
0.9270812,Zeisel,50
0.9187051,Zeisel,50
0.9378388,Zeisel,50
0.9347748,Zeisel,50
0.9309101,Zeisel,50
0.9238505,Zeisel,50
0.9258347,Zeisel,50
0.9293192,Zeisel,50
0.9381481,Zeisel,50
0.9120951,Zeisel,50
0.9431458,Zeisel,50
0.9254648,Zeisel,50
0.9264486,Zeisel,50
0.9352801,Zeisel,50
0.9308386,Zeisel,50
0.932888,Zeisel,50
0.9270719,Zeisel,50
0.9332398,Zeisel,50
0.932664,Zeisel,50
0.9204846,Zeisel,50
0.927706,Zeisel,50
0.9261805,Zeisel,50
0.9211913,Zeisel,50
0.9247294,Zeisel,50
0.9374461,Zeisel,50
0.9371911,Zeisel,50
0.9426545,Zeisel,50
0.9337689,Zeisel,50
0.9365481,Zeisel,50
0.9324617,Zeisel,50
0.9392304,Zeisel,50
0.9345378,Zeisel,50
0.9150635,Zeisel,50
0.9392219,Zeisel,50
0.9402154,Zeisel,50
0.9290636,Zeisel,50
0.9312679,Zeisel,50
0.937873,Zeisel,50
0.9248512,Zeisel,50
0.92429,Zeisel,50
0.9271969,Zeisel,50
0.9516386,Zeisel,50
0.9212282,Zeisel,50
0.9256576,Zeisel,50
0.927104,Zeisel,50
0.9115866,Zeisel,50
0.9244473,Zeisel,50
0.9494862,Zeisel,50
0.9361389,Zeisel,50
0.9160458,Zeisel,50
0.919584,Zeisel,50
0.923768,Zeisel,50
0.9492511,Zeisel,50
0.930144,Zeisel,50
0.9358633,Zeisel,50
0.928417,Zeisel,50
0.9286428,Zeisel,50
0.9374508,Zeisel,50
0.9231079,Zeisel,50
0.923675,Zeisel,50
0.9317351,Zeisel,50
0.937053,Zeisel,50
0.9350711,Zeisel,50
0.9260043,Zeisel,50
0.9208968,Zeisel,50
0.9197713,Zeisel,50
0.924969,Zeisel,50
0.944608,Zeisel,50
0.9436614,Zeisel,50
0.9127614,Zeisel,50
0.9191749,Zeisel,50
0.9398196,Zeisel,50
0.9291506,Zeisel,50
0.918266,Zeisel,50
0.9327052,Zeisel,50
0.917162,Zeisel,50
0.9284706,Zeisel,50
0.9194094,Zeisel,50
0.9256837,Zeisel,50
0.9409544,Zeisel,50
0.9287428,Zeisel,50
0.9410478,Zeisel,50
0.9250958,Zeisel,50
0.9238802,Zeisel,50
0.9313055,Zeisel,50
0.9332037,Zeisel,50
0.9178068,Zeisel,50
0.9362672,Zeisel,50
